2.625700062820150e-01 8.054978564238086e-01 1.672932035490534e-01 7.154220662462601e-01 7.198566993653190e-01 8.028625165621210e-01 9.000000000000000e-01 9.000000000000000e-01 7.696369796560647e-01 7.852241176272401e-01 8.401112449943849e-01 6.964579220506640e-01
2.943251381481967e-01 6.450491468654583e-01 5.661214054965988e-01 6.878878961128341e-01 6.325304522525428e-01 8.288296335546008e-01 8.096001204690882e-01 8.780183382236089e-01 9.000000000000000e-01 7.364289563660454e-01 8.213557926345598e-01 7.894105626205297e-01
1.265972466861726e-01 2.970482299720265e-01 1.678326544311529e-01 2.980835349237386e-01 1.000000000000000e-01 1.784000705307452e-01 1.446648677000518e-01 2.046836100622172e-01 2.267266740022734e-01 3.557517403727202e-01 4.107022201936871e-01 5.509769285226652e-01
1.163179350086431e-01 1.115112669900227e-01 1.780889831931669e-01 5.609235762192423e-01 4.410657823377453e-01 3.423236548957366e-01 4.726205124991812e-01 3.937394907642269e-01 5.514488462115182e-01 3.824071762813120e-01 4.265659440659648e-01 4.751260008264284e-01
4.213801450018432e-01 3.019126696397206e-01 1.933409525050108e-01 3.725664966948906e-01 2.367997044789125e-01 3.806372120541640e-01 5.580172436431523e-01 7.265120196532221e-01 6.565592392778656e-01 4.917135728227259e-01 3.034017309034018e-01 1.220178911237780e-01
7.004552673286154e-01 4.693887174182041e-01 5.625687745081657e-01 8.224808371532234e-01 6.329427807709884e-01 5.273957365289564e-01 3.508204306812451e-01 3.196506493409509e-01 2.688183513992621e-01 2.113872921780164e-01 2.623936328175124e-01 1.681961965359056e-01
6.145715137607265e-01 2.937779404387417e-01 7.430612743319353e-01 2.237370879894481e-01 1.000000000000000e-01 1.000000000000000e-01 2.459320395009858e-01 3.995165342639188e-01 5.946800252731401e-01 7.778892785545448e-01 7.507638804143544e-01 6.189454617919781e-01
6.758547010032252e-01 8.048866340543777e-01 4.474640730075617e-01 5.041450280982900e-01 6.078217864233160e-01 5.227283256022566e-01 4.698978584525677e-01 3.579630751829733e-01 3.933093337188800e-01 4.597673088698108e-01 4.555249635310369e-01 4.004817010692663e-01
7.494099558416027e-01 5.419612030519599e-01 7.526969527123627e-01 3.025951650247286e-01 2.962873488479058e-01 2.784653262504671e-01 1.000000000000000e-01 1.063665499250712e-01 2.321931519875796e-01 1.063101507527164e-01 1.000000000000000e-01 1.518864047741503e-01
7.712051278875450e-01 7.281762429085037e-01 6.220200138328787e-01 3.664242936703889e-01 3.276244985542039e-01 3.229112853046492e-01 2.103607050210138e-01 3.146103559566364e-01 4.160780396641225e-01 6.048475830161456e-01 7.503961904437684e-01 8.843598318222046e-01
1.795595104745475e-01 1.135722626358562e-01 8.067348280789761e-01 4.585197827691826e-01 5.038744868314950e-01 5.380797056543756e-01 4.937316201675414e-01 6.197829459329911e-01 7.474778476618835e-01 6.637379687415148e-01 5.368978004489768e-01 6.526198764737374e-01
4.642044530812216e-01 1.119762490760293e-01 2.476298315525316e-01 7.761586513409042e-01 8.169214045172839e-01 9.000000000000000e-01 7.718780146910751e-01 6.875535868826020e-01 7.764506989499895e-01 7.401025239543345e-01 8.886423662384465e-01 9.000000000000000e-01
3.265726773877393e-01 7.575025764963732e-01 8.380831505064920e-01 2.814447569689764e-01 3.943076480050075e-01 5.246763206954075e-01 6.563826209605947e-01 8.331174823885148e-01 8.962691055511438e-01 8.707191454847744e-01 9.000000000000000e-01 9.000000000000000e-01
8.692535419652295e-01 5.143401485880170e-01 2.073341600358137e-01 8.387952307484561e-01 8.478745539269015e-01 8.987727391038494e-01 9.000000000000000e-01 9.000000000000000e-01 7.390256926774785e-01 7.649245733971359e-01 8.180786358151497e-01 6.219457289453929e-01
1.299981547016425e-01 4.381687996784469e-01 3.726661095436271e-01 7.579319504649157e-01 5.711516152312212e-01 4.543071015848190e-01 5.964717823050856e-01 5.886603698102064e-01 5.870844880131318e-01 7.016107609227693e-01 8.904420067479619e-01 8.759771049438031e-01
1.819226141890966e-01 8.299032357562297e-01 1.116146833715460e-01 2.126499446723418e-01 1.000000000000000e-01 2.980889582090803e-01 3.180768549355796e-01 4.844562906309323e-01 3.771809144575787e-01 4.122646773258742e-01 4.138371553865636e-01 4.082185692515379e-01
6.402995867032375e-01 7.955867933528541e-01 8.168936711207444e-01 2.922305225537769e-01 3.906621748792451e-01 3.106582363062003e-01 4.558800087900969e-01 4.945391917491560e-01 4.180122622464355e-01 3.370172606133165e-01 2.503789031085122e-01 2.759794280764817e-01
7.181824817577755e-01 4.420830017723680e-01 8.037046592086569e-01 7.911613262350792e-01 9.000000000000000e-01 9.000000000000000e-01 7.362804509573859e-01 8.562733199938453e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 7.782157933836270e-01
3.015986941568823e-01 3.481111060274891e-01 6.726225830169298e-01 7.093358478101942e-01 5.954863613054954e-01 5.369208939406087e-01 3.633918885920731e-01 4.046945310178979e-01 5.961156286174365e-01 7.246813453722585e-01 6.419148056555366e-01 7.921283513462652e-01
6.282337612891821e-01 3.716652148288194e-01 4.568394167389802e-01 5.308133332210438e-01 4.433278288271829e-01 5.240612471796832e-01 6.734407509524116e-01 8.575760315376606e-01 6.817134919775595e-01 7.183196093321744e-01 8.134694629481334e-01 7.537336645099193e-01
4.971273545390517e-01 7.906356966184851e-01 8.818421846081094e-01 4.958530144233479e-01 3.945658742433610e-01 3.396562463512990e-01 1.476380196082509e-01 1.933933095027458e-01 1.754652128705523e-01 1.941616360022617e-01 1.000000000000000e-01 1.334619059544224e-01
1.683166271185977e-01 2.651376350193100e-01 2.110537519655219e-01 5.856232304738267e-01 4.387808108425645e-01 6.190291024413570e-01 5.140861535249496e-01 3.669820486993213e-01 3.008912670847642e-01 2.558056816492991e-01 2.158954933363236e-01 2.073692736472904e-01
2.120290255769541e-01 6.114311117033023e-01 6.915434203395949e-01 7.427607876055012e-01 8.472831830417968e-01 8.385545983934750e-01 9.000000000000000e-01 9.000000000000000e-01 7.577192111618891e-01 6.224272423726247e-01 7.521753440399050e-01 7.918688908353546e-01
1.511334447734833e-01 5.794410362984820e-01 7.491033340789357e-01 3.943192778301630e-01 5.872936014106328e-01 7.299853699709749e-01 6.262176338826313e-01 6.779028814472362e-01 6.833956152097403e-01 7.674943957028104e-01 8.140745880416389e-01 8.161993470866998e-01
7.030391130619835e-01 3.481711831912450e-01 5.079377513194476e-01 5.303201462903873e-01 3.844010726988945e-01 1.903639364708872e-01 1.000000000000000e-01 1.867216941162579e-01 3.537904443613488e-01 2.286627961043943e-01 4.101748564320962e-01 4.643685880357842e-01
6.031420677379964e-01 1.771321785428023e-01 3.799046417705461e-01 5.924134515321836e-01 6.177388830199539e-01 6.538438852671565e-01 6.245955871364119e-01 7.068983623591316e-01 7.473867032118889e-01 5.724003311248927e-01 5.817541016749854e-01 3.834080398836647e-01
6.646542911952640e-01 7.449782238128345e-01 3.010773685835334e-01 8.934580146585333e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 7.208219228257483e-01 6.906343112472200e-01 8.001379693304758e-01 7.284003035350439e-01 8.358651615095074e-01
6.711022841303612e-01 6.687932448278195e-01 2.559623138137760e-01 7.374600870614120e-01 5.411058597979719e-01 6.543319412236992e-01 4.570987168372412e-01 3.045260232207002e-01 2.687431532546438e-01 1.879015879335037e-01 2.845904350387846e-01 4.611894404503427e-01
3.149966289050619e-01 7.741368930804340e-01 3.858909144822794e-01 7.560799978551395e-01 8.835989491776535e-01 7.119572057782326e-01 7.400686653970485e-01 7.294378944224300e-01 8.007415506104658e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01
5.719681081023014e-01 2.172123819510273e-01 6.118372229248524e-01 6.955865474767101e-01 8.669135154470081e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 7.916363098276408e-01 6.282898321140403e-01 6.208671579195413e-01 5.977196175522680e-01
3.811799214706908e-01 5.636611510094872e-01 7.790119283434604e-01 1.624983324308843e-01 3.397133638658122e-01 2.190755068175848e-01 1.000000000000000e-01 1.000000000000000e-01 1.000000000000000e-01 2.115574241999375e-01 2.283225223610915e-01 2.526679492355082e-01
3.520486732945555e-01 8.095610480898363e-01 5.297509403877457e-01 8.969954291340541e-01 9.000000000000000e-01 8.930457696758256e-01 7.373671281255637e-01 8.912332498460147e-01 8.239629373755505e-01 8.463279416101226e-01 7.976237050703809e-01 7.646372003951432e-01
1.255617613744540e-01 2.594920872170599e-01 1.431503034605965e-01 8.302564975208178e-01 7.855649813857388e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 8.349869450606824e-01
7.142645030535159e-01 4.926969506560374e-01 6.189681192379795e-01 2.489273599066341e-01 1.681807547814053e-01 3.632173880701855e-01 3.427165510960707e-01 1.549835273138991e-01 1.000000000000000e-01 1.000000000000000e-01 2.391910133191024e-01 1.169111888902128e-01
8.299949148376402e-01 6.471961891568121e-01 7.359962937891941e-01 7.129308277297224e-01 5.326769242334487e-01 3.943078063730865e-01 3.992449097080038e-01 3.919896390889307e-01 2.747327258957968e-01 4.327918777831569e-01 5.432538100492506e-01 4.683710243454963e-01
1.843929607027674e-01 2.718855558291282e-01 3.672941962542703e-01 3.467802009691140e-01 2.510823045622563e-01 1.551661991531981e-01 1.000000000000000e-01 2.537369274230592e-01 2.991294259355709e-01 2.901329858279833e-01 3.430640024011959e-01 4.110221262559808e-01
8.260793578109705e-01 4.382545977665960e-01 2.546301629258726e-01 5.344171293126715e-01 4.769730235330237e-01 4.831378569325451e-01 5.590504006087628e-01 4.806078894456590e-01 3.293837052558200e-01 1.468290028019305e-01 1.000000000000000e-01 2.059831998293355e-01
3.388660271153594e-01 5.691797922814215e-01 3.723161669968522e-01 1.737307379382720e-01 1.000000000000000e-01 2.813477015323310e-01 1.964709908768343e-01 2.923594441680910e-01 2.178462880740268e-01 1.773230606060217e-01 1.567013033406394e-01 1.084408419737669e-01
1.467926155544690e-01 2.010898347472334e-01 7.872584451482892e-01 3.301936169714581e-01 1.717758211457324e-01 2.628601427240180e-01 3.549782732551960e-01 1.671680932452684e-01 1.747901808701366e-01 2.326757417830560e-01 1.537295758377086e-01 3.214987708483729e-01
5.022872368455156e-01 2.588455152602144e-01 7.119185595365558e-01 8.590579554192607e-01 7.878270969861193e-01 7.808629644603007e-01 5.914312284890657e-01 6.911013372494729e-01 6.974196732068263e-01 5.539385354177028e-01 5.383149419973621e-01 5.780767812866998e-01
7.175822670829165e-01 6.514023405073227e-01 5.900877400925243e-01 5.993373014808501e-01 5.639557557426301e-01 6.624180646377822e-01 6.012254000499870e-01 7.084906315650253e-01 8.830283101380219e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01
4.767017031117097e-01 7.360783838644818e-01 2.727556987987668e-01 7.519999980753389e-01 8.600654437454160e-01 9.000000000000000e-01 9.000000000000000e-01 7.474463312727961e-01 7.373475029131635e-01 8.485015943195291e-01 8.044625293754046e-01 9.000000000000000e-01
3.405005824531798e-01 6.538190892573644e-01 7.014366301900007e-01 4.061178826054627e-01 2.361228033512719e-01 3.300191045535601e-01 2.606168108986033e-01 2.481848983074682e-01 3.880732278470770e-01 3.683937093771921e-01 5.298473653537925e-01 4.612872424275782e-01
6.707553298401845e-01 5.975505277783354e-01 2.840495687620484e-01 6.003700404299057e-01 6.301229016559544e-01 5.497598362223903e-01 5.940749373141599e-01 7.621442710073469e-01 5.853906845233559e-01 4.398233880370718e-01 5.099715445033215e-01 3.190701648181249e-01
2.429837837180653e-01 5.151168385617011e-01 2.054309799949600e-01 7.985851692825218e-01 6.199489136268106e-01 5.542350273772717e-01 4.321049671410701e-01 4.583772634713491e-01 2.818580646763386e-01 2.705897617660895e-01 2.520801443365421e-01 2.881818312102613e-01
4.728708835344830e-01 7.093086005082099e-01 8.989253992359554e-01 8.361339161873084e-01 9.000000000000000e-01 7.889997697233506e-01 9.000000000000000e-01 9.000000000000000e-01 8.420656759244426e-01 7.174175477133722e-01 8.688998472536122e-01 7.833384084998435e-01
7.111828560639922e-01 3.057508924672704e-01 7.644939230653929e-01 6.919770968561769e-01 4.972953243778304e-01 3.775382559961153e-01 3.222954304757241e-01 1.789334660909836e-01 2.156206091964765e-01 1.529798049188917e-01 3.248057743524413e-01 3.603504195967046e-01
7.300496626121212e-01 6.604834711981902e-01 6.724699746246274e-01 5.883234220152309e-01 5.229429625172088e-01 3.796973270415285e-01 3.017533697559966e-01 2.291699391659712e-01 1.925724422000986e-01 3.359725328516977e-01 4.215983694539676e-01 2.479454422967136e-01
4.397234224548229e-01 8.491255687832444e-01 7.861597115476662e-01 1.801529219908251e-01 3.046727600286866e-01 2.867771847133052e-01 2.904350131067895e-01 2.970920501323140e-01 3.797682668076982e-01 4.671288375565410e-01 5.590287437392222e-01 6.222873545165146e-01
5.515123092631715e-01 6.854496635993539e-01 7.237361753092072e-01 1.950067088520675e-01 2.369914669234981e-01 1.956911359920346e-01 2.905403437880800e-01 3.598496593709996e-01 5.297800613242371e-01 4.650046987414629e-01 4.260552612059894e-01 4.908300355512981e-01
8.767889001202035e-01 5.057161944375060e-01 3.083442524381672e-01 1.172748607978819e-01 1.441404035937138e-01 1.082907825104976e-01 2.463086748412349e-01 1.181394754494121e-01 1.000000000000000e-01 1.000000000000000e-01 1.669703809640241e-01 1.468604693801579e-01
6.770699128204386e-01 6.954414409596084e-01 1.182839335158589e-01 4.431723414040388e-01 3.331888945741895e-01 3.051222041640036e-01 1.580026603296389e-01 2.438242997781892e-01 1.446207588585627e-01 1.000000000000000e-01 1.000000000000000e-01 1.652199405881931e-01
2.223384528611438e-01 5.155450387784498e-01 1.741134946288246e-01 6.728290723198491e-01 8.526199479847780e-01 8.140932389289904e-01 9.000000000000000e-01 9.000000000000000e-01 7.576365551613241e-01 7.045672405306275e-01 6.817891282416071e-01 7.193073321560322e-01
7.859934349356874e-01 1.371521520018718e-01 7.026723195571539e-01 2.490099540970173e-01 1.000000000000000e-01 1.000000000000000e-01 1.000000000000000e-01 1.395884163575478e-01 2.689470259951153e-01 3.203485126528254e-01 2.874696431289215e-01 3.141676926014121e-01
5.399248879965770e-01 3.960483761471061e-01 1.777671195459158e-01 5.509017848187651e-01 5.869331966415759e-01 7.701316016267552e-01 6.996139090039505e-01 8.011681751019153e-01 8.728395372729751e-01 8.231634930164217e-01 8.883927357750883e-01 7.184763338986127e-01
4.788463237167999e-01 6.151146268282822e-01 8.864168236874020e-01 7.659600109935050e-01 8.562664994882115e-01 8.740468718829633e-01 8.259356111563387e-01 8.119716278863650e-01 9.000000000000000e-01 8.483719549653679e-01 7.508662744509417e-01 7.318214824019931e-01
2.905357899404351e-01 8.114690073751875e-01 3.627316155180219e-01 2.938456265408396e-01 2.725436865853202e-01 2.930167843659437e-01 2.431521114815402e-01 2.893450847453892e-01 3.017530102670338e-01 4.481824857039608e-01 5.778054044236502e-01 6.819416264521156e-01
2.478797700732489e-01 2.046507875453589e-01 2.448491010569053e-01 5.746783781354041e-01 3.969058435415165e-01 5.931269940673871e-01 5.414407595105879e-01 5.812183154631363e-01 5.548176899929628e-01 5.753616997804041e-01 7.667156066896157e-01 7.389189825326838e-01
7.776576961820111e-01 8.426665398814505e-01 5.396176943611586e-01 6.429160517427921e-01 7.227667266155118e-01 8.363813147688778e-01 7.704288582114640e-01 5.816667807102531e-01 7.045562954042228e-01 5.718084150329700e-01 5.868743917268353e-01 5.407666853142177e-01
3.153874712882770e-01 4.993106806503511e-01 5.112067561058067e-01 8.059042160810982e-01 8.488980020510744e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01
8.631992749443470e-01 6.764913242822251e-01 4.920479323244934e-01 4.709616516838721e-01 3.232158438587535e-01 3.327982327357438e-01 1.695872211302512e-01 1.157738543713751e-01 2.036670623432068e-01 3.270735835788847e-01 2.220261937345667e-01 1.157215689689306e-01
2.489041676677990e-01 6.512087194732997e-01 4.581146139412682e-01 2.843543645191625e-01 2.372381684296992e-01 1.000000000000000e-01 1.000000000000000e-01 2.533085288757700e-01 4.451411632901244e-01 5.960931200853280e-01 4.807974389789678e-01 5.109393656952003e-01
3.247437641083517e-01 6.107307748868966e-01 1.949069015651911e-01 2.535909945132043e-01 1.000000000000000e-01 1.427937140027813e-01 3.274335863264849e-01 4.315191492172750e-01 4.280177061054012e-01 5.589013753009042e-01 5.377817966975750e-01 4.226183342066406e-01
2.273822439700212e-01 7.195830288015536e-01 3.849497863122165e-01 6.277421092079764e-01 5.704508943257167e-01 5.819745013418582e-01 6.314672859997549e-01 8.213083216661057e-01 7.965798475130494e-01 7.557916526178539e-01 8.206300515966302e-01 7.429764756580326e-01
6.064989311978276e-01 5.122051637757411e-01 6.089014683847840e-01 2.286629460318653e-01 1.347451738969533e-01 1.081951359800100e-01 1.000000000000000e-01 2.450397852027874e-01 1.000000000000000e-01 1.955556333892405e-01 3.808724871399615e-01 2.906726221211469e-01
3.127219785239691e-01 8.373007440120802e-01 2.606073219129098e-01 3.020340488677070e-01 3.449518706694366e-01 2.527357165695444e-01 3.423667430476533e-01 1.934827206822283e-01 3.474549026070888e-01 4.294592889866499e-01 2.674322499231384e-01 1.897955708879381e-01
7.593887709166970e-01 7.654463855098043e-01 7.352241666929665e-01 5.928660455648369e-01 5.820959802821334e-01 3.870498420748248e-01 3.460264625523686e-01 1.758618464958560e-01 1.084508091939661e-01 1.000000000000000e-01 1.000000000000000e-01 2.031541196619696e-01
1.573134407229001e-01 6.207413904536815e-01 4.718870229876186e-01 8.182551127040973e-01 9.000000000000000e-01 8.131424021206435e-01 9.000000000000000e-01 7.317770404682045e-01 8.772354535020295e-01 9.000000000000000e-01 7.969281894468673e-01 8.627067594598410e-01
8.908582869176225e-01 2.657738057589002e-01 4.990267569177688e-01 2.131100158547453e-01 1.000000000000000e-01 1.000000000000000e-01 1.000000000000000e-01 1.182559341306841e-01 2.437379695225478e-01 1.385491644614540e-01 1.000000000000000e-01 1.147548253346073e-01
5.587653664604616e-01 2.181679353505282e-01 8.362883790227117e-01 6.898113011085267e-01 5.758785854648376e-01 6.707645024982005e-01 7.638437069472889e-01 8.958532392073775e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01
6.267377590108677e-01 7.444659753087358e-01 4.587836292544386e-01 3.750482891520156e-01 2.407418860244598e-01 1.953423331197884e-01 1.000000000000000e-01 1.000000000000000e-01 2.387755657597622e-01 1.301942174666820e-01 1.088848411022873e-01 1.350470163088130e-01
4.945642144480128e-01 5.712659548847907e-01 6.528713681536392e-01 2.224776166423781e-01 3.653632895562254e-01 4.316942078686107e-01 5.449167917160502e-01 5.457677814269513e-01 5.074024965104352e-01 6.370176574629973e-01 6.681982021642378e-01 8.368808439024067e-01
2.926713279523104e-01 7.486881592697663e-01 3.413170090853437e-01 8.525391443643801e-01 7.455194022869264e-01 6.226593226060906e-01 7.897645596238579e-01 6.158469459282638e-01 7.124428435997588e-01 7.113420122250800e-01 7.256174126993509e-01 7.778872817243668e-01
3.702180518386678e-01 5.138360598961375e-01 2.110191822118901e-01 8.828516924792428e-01 9.000000000000000e-01 9.000000000000000e-01 9.000000000000000e-01 7.785898832986508e-01 6.788193351814427e-01 7.645473909457288e-01 7.474727760701139e-01 7.813785812233878e-01
2.393952580301216e-01 2.823087806056712e-01 8.829319975472639e-01 1.805363333053109e-01 1.000000000000000e-01 1.000000000000000e-01 1.000000000000000e-01 1.000000000000000e-01 2.742588846228942e-01 3.922942719377907e-01 2.974068136087082e-01 1.027522135984501e-01
5.283837626844913e-01 7.162530012800954e-01 5.724765414035410e-01 2.905409024730197e-01 2.334889810891680e-01 2.744568146408128e-01 2.377954673210757e-01 3.727018332861831e-01 2.284992239413500e-01 2.758581724959839e-01 1.000000000000000e-01 2.903767412086222e-01
